τιμάω PAP.ASM τῑμῶντα
τιμάω PAP.NDM τῑμῶντε
τιμάω PAP.ADM τῑμῶντε
τιμάω PAP.VDM τῑμῶντε
τιμάω PAP.GDM τῑμώντοιιν
τιμάω PAP.DDM τῑμώντοιιν
τιμάω PAP.NPM τῑμῶντες
τιμάω PAP.VPM τῑμῶντες
τιμάω PAP.GPM τῑμώντων
τιμάω PAP.DPM τῑμώντεσσι
τιμάω PAP.DPM τῑμώντεσι
τιμάω PAP.DPM τῑμῶσι
τιμάω PAP.APM τῑμῶντας
τιμάω PAP.NSF τῑμῶσα
τιμάω PAP.VSF τῑμῶσα
τιμάω PAP.GSF τῑμώσης
τιμάω PAP.DSF τῑμώσῃ
τιμάω PAP.ASF τῑμῶσαν
τιμάω PAP.NDF τῑμώσᾱ
τιμάω PAP.ADF τῑμώσᾱ
τιμάω PAP.VDF τῑμώσᾱ
τιμάω PAP.GDF τῑμώσῃιν
τιμάω PAP.DDF τῑμώσῃιν
τιμάω PAP.NPF τῑμῶσαι
τιμάω PAP.VPF τῑμῶσαι
τιμάω PAP.GPF τῑμωσᾱ́ων
τιμάω PAP.GPF τῑμωσέων
τιμάω PAP.GPF τῑμωσῶν
τιμάω PAP.DPF τῑμώσῃσι
τιμάω PAP.DPF τῑμώσῃς
τιμάω PAP.APF τῑμώσᾱς
τιμάω PAP.NSN τῑμῶν
τιμάω PAP.VSN τῑμῶν
τιμάω PAP.GSN τῑμῶντος
τιμάω PAP.DSN τῑμῶντι
τιμάω PAP.ASN τῑμῶν
τιμάω PAP.NDN τῑμῶντε
τιμάω PAP.ADN τῑμῶντε
τιμάω PAP.VDN τῑμῶντε
τιμάω PAP.GDN τῑμώντοιιν
τιμάω PAP.DDN τῑμώντοιιν
τιμάω PAP.NPN τῑμῶντα
τιμάω PAP.VPN τῑμῶντα
τιμάω PAP.GPN τῑμώντων
τιμάω PAP.DPN τῑμώντεσσι
τιμάω PAP.DPN τῑμώντεσι
τιμάω PAP.DPN τῑμῶσι
τιμάω PAP.APN τῑμῶντα
ποιέω PAP.NSM ποιέων
ποιέω PAP.VSM ποιέων
ποιέω PAP.GSM ποιέοντος
ποιέω PAP.DSM ποιέοντι
ποιέω PAP.ASM ποιέοντα
ποιέω PAP.NDM ποιέοντε
ποιέω PAP.ADM ποιέοντε
ποιέω PAP.VDM ποιέοντε
ποιέω PAP.NPM ποιέοντες
ποιέω PAP.VPM ποιέοντες
ποιέω PAP.GPM ποιεόντων
ποιέω PAP.DPM ποιέουσι
ποιέω PAP.APM ποιέοντας
ποιέω PAP.NSF ποιέουσα
ποιέω PAP.VSF ποιέουσα
ποιέω PAP.GSF ποιεούσης
ποιέω PAP.DSF ποιεούσῃ
ποιέω PAP.ASF ποιέουσαν
ποιέω PAP.NPF ποιέουσαι
ποιέω PAP.VPF ποιέουσαι
ποιέω PAP.GPF ποιεουσᾱ́ων
ποιέω PAP.DPF ποιεούσῃσι
ποιέω PAP.APF ποιεούσᾱς
ποιέω PAP.NSN ποιέον
ποιέω PAP.VSN ποιέον
ποιέω PAP.GSN ποιέοντος
ποιέω PAP.DSN ποιέοντι
ποιέω PAP.ASN ποιέον
ποιέω PAP.NDN ποιέοντε
ποιέω PAP.ADN ποιέοντε
ποιέω PAP.VDN ποιέοντε
ποιέω PAP.NPN ποιέοντα
ποιέω PAP.VPN ποιέοντα
ποιέω PAP.GPN ποιεόντων
ποιέω PAP.DPN ποιέουσι
ποιέω PAP.APN ποιέοντα
λύω PAI.1S λύω
λύω PAI.2S λύεις
λύω PAI.3S λύει
λύω PAI.2D λύετον
λύω PAI.3D λύετον
λύω PAI.1P λύομεν
λύω PAI.2P λύετε
λύω PAI.3P λύουσι
λύω IAI.1S ἔλυον
λύω IAI.2S ἔλυες
λύω IAI.3S ἔλυε
λύω IAI.2D ἐλύετον
λύω IAI.3D ἐλυέτην
λύω IAI.1P ἐλύομεν
λύω IAI.2P ἐλύετε
λύω IAI.3P ἔλυον
λύω FAI.1S λῡ́σω
λύω FAI.2S λῡ́σεις
λύω FAI.3S λῡ́σει
λύω FAI.2D λῡ́σετον
λύω FAI.3D λῡ́σετον
λύω FAI.1P λῡ́σομεν
λύω FAI.2P λῡ́σετε
λύω FAI.3P λῡ́σουσι
λύω AAI.1S ἔλῡσα
λύω AAI.2S ἔλῡσας
λύω AAI.3S ἔλῡσε
λύω AAI.2D ἐλῡ́σατον
λύω AAI.3D ἐλῡσάτην
λύω AAI.1P ἐλῡ́σαμεν
λύω AAI.2P ἐλῡ́σατε
λύω AAI.3P ἔλυσαν
λύω XAI.1S λέλυκα
λύω XAI.2S λέλυκας
λύω XAI.3S λέλυκε
λύω XAI.2D λελύκατον
λύω XAI.3D λελύκατον
λύω XAI.1P λελύκαμεν
λύω XAI.2P λελύκατε
λύω XAI.3P λελύκᾱσι
λύω YAI.1S ἐλελύκη
λύω YAI.1S ἐλελύκεα
λύω YAI.2S ἐλελύκης
λύω YAI.2S ἐλελύκεας
λύω YAI.3S ἐλελύκει
λύω YAI.3S ἐλελύκεε
λύω YAI.2D ἐλελύκετον
λύω YAI.3D ἐλελυκέτην
λύω YAI.1P ἐλελύκεμεν
λύω YAI.2P ἐλελύκετε
λύω YAI.3P ἐλελύκεσαν
λύω PAS.1S λύω
λύω PAS.1S λύωμι
λύω PAS.2S λύῃς
λύω PAS.2S λύῃσθα
λύω PAS.3S λύῃ
λύω PAS.3S λύῃσι
λύω PAS.2D λύητον
λύω PAS.3D λύητον
λύω PAS.1P λύωμεν
λύω PAS.2P λύητε
λύω PAS.3P λύωσι(ν)
λύω AAS.1S λῡ́σω
λύω AAS.1S λῡ́σωμι
λύω AAS.2S λῡ́σῃς
λύω AAS.2S λῡ́σῃσθα
λύω AAS.3S λῡ́σῃ
λύω AAS.3S λῡ́σῃσι
λύω AAS.2D λῡ́σητον
λύω AAS.3D λῡ́σητον
λύω AAS.1P λῡ́σωμεν
λύω AAS.2P λῡ́σητε
λύω AAS.3P λῡ́σωσι(ν)
λύω XAS.1S λελύκω
λύω XAS.2S λελύκῃς
λύω XAS.2S λελύκῃσθα
λύω XAS.3S λελύκῃ
λύω XAS.3S λελύκῃσι
λύω XAS.2D λελύκητον
λύω XAS.3D λελύκητον
λύω XAS.1P λελύκωμεν
λύω XAS.2P λελύκητε
λύω XAS.3P λελύκωσι(ν)
λύω PAO.1S λύοιμι
λύω PAO.2S λύοις
λύω PAO.2S λύοισθα
λύω PAO.3S λύοι
λύω PAO.2D λύοιτον
λύω PAO.3D λυοίτην
λύω PAO.1P λύοιμεν
λύω PAO.2P λύοιτε
λύω PAO.3P λύοιεν
λύω AAO.1S λῡ́σαιμι
λύω AAO.2S λῡ́σαις
λύω AAO.2S λῡ́σειας
λύω AAO.2S λῡ́σαισθα
λύω AAO.3S λῡ́σαι
λύω AAO.3S λῡ́σειε
λύω AAO.2D λῡ́σαιτον
λύω AAO.3D λῡσαίτην
λύω AAO.1P λῡ́σαιμεν
λύω AAO.2P λῡ́σαιτε
λύω AAO.3P λῡ́σαιεν
λύω AAO.3P λῡ́σειαν
λύω XAO.1S λελύκοιμι
λύω XAO.2S λελύκοις
λύω XAO.2S λελύκοισθα
λύω XAO.2S λελύκοις
λύω XAO.3S λελύκοι
λύω XAO.2D λελύκοιτον
λύω XAO.3D λελυκοίτην
λύω XAO.1P λελύκοιμεν
λύω XAO.2P λελύκοιτε
λύω XAO.3P λελύκοιεν
λύω PAD.2S λύε
λύω PAD.3S λυέτω
λύω PAD.2D λύετον
λύω PAD.3D λυέτων
λύω PAD.2P λύετε
λύω PAD.3P λυόντων
λύω AAD.2S λῦσον
λύω AAD.3S λῡσάτω
λύω AAD.2D λῡ́σατον
λύω AAD.3D λῡσάτων
λύω AAD.2P λῡ́σατε
λύω AAD.3P λῡσάντων
λύω PAN λύειν
λύω PAN λύμεν
λύω PAN λύμεναι
λύω PAN λυέμεν
λύω PAN λυέμεναι
λύω FAN λῡ́σειν
λύω FAN λῡσέμεν
λύω FAN λῡσέμεναι
λύω AAN λῦσαι
λύω AAN λῡσάμεν
λύω AAN λῡσάμεναι
λύω XAN λελυκέμεν
λύω XAN λελυκέμεναι
λύω PMI.1S λύομαι
λύω PMI.2S λύεαι
λύω PMI.2S λύῃ
λύω PMI.3S λύεται
λύω PMI.2D λύεσθον
λύω PMI.3D λύεσθον
λύω PMI.1P λυόμεθα
λύω PMI.1P λυόμεσθα
λύω PMI.2P λύεσθε
λύω PMI.3P λύονται
λύω IMI.1S ἐλυόμην
λύω IMI.2S ἐλύεο
λύω IMI.2S ἐλύευ
λύω IMI.3S ἐλύετο
λύω IMI.2D ἐλύεσθον
λύω IMI.3D ἐλυέσθην
λύω IMI.1P ἐλυόμεθα
λύω IMI.1P ἐλυόμεσθα
λύω IMI.2P ἐλύεσθε
λύω IMI.3P ἐλύοντο
λύω FMI.1S λῡ́σομαι
λύω FMI.2S λῡ́σεαι
λύω FMI.2S λῡ́σῃ
λύω FMI.3S λῡ́σεται
λύω FMI.2D λῡ́σεσθον
λύω FMI.3D λῡ́σεσθον
λύω FMI.1P λῡσόμεθα
λύω FMI.1P λῡσόμεσθα
λύω FMI.2P λῡ́σεσθε
λύω FMI.3P λῡ́σονται
λύω AMI.1S ἐλῡσάμην
λύω AMI.1S ἐλύμην
λύω AMI.2S ἐλῡ́σαο
λύω AMI.2S ἐλῡ́σω
λύω AMI.2S ἔλυσο
λύω AMI.3S ἐλῡ́σατο
λύω AMI.3S ἔλυτο
λύω AMI.2D ἐλῡ́σασθον
λύω AMI.2D ἔλυσθον
λύω AMI.3D ἐλῡσάσθην
λύω AMI.3D ἐλύσθην
λύω AMI.1P ἐλῡσάμεθα
λύω AMI.1P ἐλῡσάμεσθα
λύω AMI.1P ἐλύμεθα
λύω AMI.1P ἐλύμεσθα
λύω AMI.2P ἐλῡ́σασθε
λύω AMI.2P ἔλυσθε
λύω AMI.3P ἐλῡ́σαντο
λύω AMI.3P ἔλυντο
λύω XMI.1S λέλυμαι
λύω XMI.2S λέλυσαι
λύω XMI.3S λέλυται
λύω XMI.2D λέλυσθον
λύω XMI.3D λέλυσθον
λύω XMI.1P λελύμεθα
λύω XMI.1P λελύμεσθα
λύω XMI.2P λέλυσθε
λύω XMI.3P λέλυνται
λύω XMI.3P λελύαται
λύω YMI.1S ἐλελύμην
λύω YMI.2S ἐλέλυσο
λύω YMI.3S ἐλέλυτο
λύω YMI.2D ἐλέλυσθον
λύω YMI.3D ἐλελύσθην
λύω YMI.1P ἐλελύμεθα
λύω YMI.1P ἐλελύμεσθα
λύω YMI.2P ἐλέλυσθε
λύω YMI.3P ἐλέλυντο
λύω YMI.3P ἐλελύατο
λύω ZMI.1S λελῡ́σομαι
λύω ZMI.2S λελῡ́σεαι
λύω ZMI.3S λελῡ́σεται
λύω ZMI.2D λελῡ́σεσθον
λύω ZMI.2D λελῡ́σεσθον
λύω ZMI.1P λελῡσόμεθα
λύω ZMI.1P λελῡσόμεσθα
λύω ZMI.2P λελῡ́σεσθε
λύω ZMI.3P λελῡ́σονται
λύω PMS.1S λύωμαι	
λύω PMS.2S λύηαι
λύω PMS.2S λύῃ
λύω PMS.3S λύηται
λύω PMS.2D λύησθον
λύω PMS.2D λύησθον
λύω PMS.1P λυώμεθα
λύω PMS.1P λυώμεσθα
λύω PMS.2P λύησθε
λύω PMS.3P λύωνται
λύω AMS.1S λῡ́σωμαι
λύω AMS.2S λῡ́σηαι
λύω AMS.2S λῡ́σῃ
λύω AMS.3S λῡ́σηται
λύω AMS.2D λῡ́σησθον
λύω AMS.3D λῡ́σησθον
λύω AMS.1P λῡσώμεθα
λύω AMS.1P λῡσώμεσθα
λύω AMS.2P λῡ́σησθε
λύω AMS.3P λῡ́σωνται
λύω PMO.1S λυοίμην		
λύω PMO.2S λύοιο	
λύω PMO.3S λύοιτο		
λύω PMO.2D λύοισθον
λύω PMO.3D λυοίσθην	
λύω PMO.1P λυοίμεθα		
λύω PMO.1P λυοίμεσθα
λύω PMO.2P λύοισθε		
λύω PMO.3P λυοίατο		
λύω AMO.1S λῡσαίμην
λύω AMO.2S λῡ́σαιο	
λύω AMO.3S λῡ́σαιτο
λύω AMO.2D λῡ́σαισθον	
λύω AMO.3D λῡσαίσθην	
λύω AMO.1P λῡσαίμεθα
λύω AMO.1P λῡσαίμεσθα
λύω AMO.2P λῡ́σαισθε
λύω AMO.3P λῡσαίατο
λύω API.1S ἐλύθην
λύω API.2S ἐλύθης
λύω API.3S ἐλύθη
λύω API.2D ἐλύθητον
λύω API.3D ἐλυθήτην
λύω API.1P ἐλύθημεν
λύω API.2P ἐλύθητε
λύω API.3P ἐλύθησαν
λύω API.3P ἔλυθεν
λύω APS.1S λυθῶ
λύω APS.1S λυθέω
λύω APS.2S λυθῇς
λύω APS.2S λυθέῃς
λύω APS.3S λυθῇ
λύω APS.3S λυθέῃ
λύω APS.2D λυθῆτον
λύω APS.2D λυθέητον
λύω APS.3D λυθῆτον
λύω APS.3D λυθέητον
λύω APS.1P λυθῶμεν
λύω APS.1P λυθέωμεν
λύω APS.2P λυθῆτε
λύω APS.2P λυθέητε
λύω APS.3P λυθῶσι
λύω APS.3P λυθέωσι
λύω APO.1S λυθείην
λύω APO.2S λυθείης
λύω APO.3S λυθείη
λύω APO.2D λυθεῖτον
λύω APO.2D λυθείητον
λύω APO.3D λυθείτην
λύω APO.3D λυθειήτην
λύω APO.1P λυθεῖμεν
λύω APO.1P λυθείημεν
λύω APO.2P λυθεῖτε
λύω APO.2P λυθείητε
λύω APO.3P λυθεῖεν
λύω APO.3P λυθείησαν
λύω PMD.2S λύεο
λύω PMD.2S λύευ
λύω PMD.3S λυέσθω
λύω PMD.2D λύεσθον
λύω PMD.3D λυέσθων
λύω PMD.2P λύεσθε
λύω PMD.3P λυέσθων
λύω AMD.2S λῦσαι
λύω AMD.3S λῡσάσθω
λύω AMD.2D λῡ́σασθον
λύω AMD.3D λῡσάσθων
λύω AMD.2P λῡ́σασθε
λύω AMD.3P λῡσάσθων
λύω XMD.2S λέλυσο
λύω XMD.3S λελύσθω
λύω XMD.2D λέλυσθον
λύω XMD.3D λελύσθων
λύω XMD.2P λέλυσθε
λύω XMD.3P λελύσθων
λύω PMN λύεσθαι
λύω FMN λῡ́σεσθαι
λύω AMN λῡ́σασθαι
λύω XMN λελύσθαι
ἵστημι PAI.1S ἵστημι
